,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
263,2020-04-23,67.26398564260538,68.69767749389909,67.02016070030227,67.05917358398438,124814400,0.0,0.0
264,2020-04-24,67.58828039568984,69.00490278672791,67.53951242838798,68.99514770507812,126161200,0.0,0.0
265,2020-04-27,68.70986836094889,69.37795378794786,68.25879815340112,69.04391479492188,117087600,0.0,0.0
266,2020-04-28,69.5096056489743,69.69247434089321,67.83209643216624,67.92474365234375,112004800,0.0,0.0
267,2020-04-29,69.42427925450389,70.62877507783523,69.21946719365907,70.15575408935547,137280800,0.0,0.0
268,2020-04-30,70.6994781901087,71.81375996231415,70.30692360463645,71.6357650756836,183064000,0.0,0.0
269,2020-05-01,69.79488718277587,72.9036550834934,69.69735869760932,70.48247528076172,240616800,0.0,0.0
270,2020-05-04,70.50684687830045,71.6089327049078,69.81194445200508,71.47970581054688,133568000,0.0,0.0
271,2020-05-05,71.9429586355125,73.39127881945093,71.796662239378,72.55252075195312,147751200,0.0,0.0
272,2020-05-06,73.25964816578745,73.9374812825572,72.87196735765507,73.30110168457031,142333600,0.0,0.0
273,2020-05-07,73.93259329667974,74.40805487192412,73.62781214356053,74.05937957763672,115215200,0.0,0.0
274,2020-05-08,74.72437808168337,75.8759000205093,74.39432193177866,75.82211303710938,133838400,0.205,0.0
275,2020-05-11,75.32581350768177,77.51394930216925,75.11555257392908,77.01520538330078,145946400,0.0,0.0
276,2020-05-12,77.70465245456954,78.15939836520656,76.01282068996984,76.13506317138672,162301200,0.0,0.0
277,2020-05-13,76.31595653557235,77.24500358952888,74.1302610331322,75.21577453613281,200622400,0.0,0.0
278,2020-05-14,74.44810522800748,75.73898530458492,73.71953748187154,75.67786407470703,158929200,0.0,0.0
279,2020-05-15,73.43105548798148,75.2769138575265,73.3968240140024,75.23046112060547,166348400,0.0,0.0
280,2020-05-18,76.56535278841677,77.3794843647308,75.86856920950247,77.00297546386719,135178400,0.0,0.0
281,2020-05-19,77.0201019009387,77.87335208195768,76.52624493406368,76.55802917480469,101729600,0.0,0.0
282,2020-05-20,77.42349491395085,78.11783130118019,77.38437642523652,78.04693603515625,111504800,0.0,0.0
283,2020-05-21,77.90756685967395,78.45277092676291,77.22545183188701,77.46504974365234,102688800,0.0,0.0
284,2020-05-22,77.20099931694875,78.0469224991423,77.09831983033453,77.96379852294922,81803200,0.0,0.0
285,2020-05-26,79.09087501513932,79.27179147615749,77.37948050167417,77.43571472167969,125522000,0.0,0.0
286,2020-05-27,77.29147363052124,77.91979426497939,76.54579007608604,77.77310180664062,112945200,0.0,0.0
287,2020-05-28,77.4454944899455,79.07621238015311,77.16678552827904,77.80733489990234,133560800,0.0,0.0
288,2020-05-29,78.0518115168582,78.51633137744263,77.37214373067566,77.73153686523438,153532400,0.0,0.0
289,2020-06-01,77.68509492734997,78.80972721946011,77.553070961736,78.68748474121094,80791200,0.0,0.0
290,2020-06-02,78.41855029586497,79.07621542991771,77.97358588154512,79.05176544189453,87642800,0.0,0.0
291,2020-06-03,79.37448511755852,79.75099403134833,78.79749675321025,79.48694610595703,104491200,0.0,0.0
292,2020-06-04,79.30847669054783,79.60918840462882,78.42588213929282,78.8023910522461,87560400,0.0,0.0
293,2020-06-05,79.05420227597158,81.10787416115785,79.02486527863987,81.0467529296875,137250400,0.0,0.0
294,2020-06-08,80.74115298741619,81.56017904438131,80.02481389010427,81.52594757080078,95654400,0.0,0.0
295,2020-06-09,81.20323910430274,84.49644438970499,81.1714548653729,84.10037994384766,147712400,0.0,0.0
296,2020-06-10,85.05631987983463,86.73593043606324,84.61380267941388,86.26407623291016,166651600,0.0,0.0
297,2020-06-11,85.4010259389608,85.82887454460544,82.01980281265901,82.12248229980469,201662400,0.0,0.0
298,2020-06-12,84.27885136382952,85.03186171892166,81.71175941620086,82.83149719238281,200146000,0.0,0.0
299,2020-06-15,81.47460740503507,84.51355346146939,81.31079921004404,83.85588836669922,138808800,0.0,0.0
300,2020-06-16,85.92666761418032,86.3520764471341,84.27884164629633,86.0782470703125,165428800,0.0,0.0
301,2020-06-17,86.82883143065867,86.88995267022145,85.83622309704633,85.95846557617188,114406400,0.0,0.0
302,2020-06-18,85.91445406820682,86.41320543727701,85.37903145018035,85.99269104003906,96820400,0.0,0.0
303,2020-06-19,86.704135568189,87.1735424361529,84.38396860497151,85.50126647949219,264476000,0.0,0.0
304,2020-06-22,85.89734788376208,87.88256463296679,85.85089514288899,87.73831939697266,135445200,0.0,0.0
305,2020-06-23,88.99252967518716,91.04131493126381,88.56956798826626,89.61107635498047,212155600,0.0,0.0
306,2020-06-24,89.23702282487032,90.16362304138991,87.65275737749396,88.02926635742188,192623200,0.0,0.0
307,2020-06-25,88.18571230274388,89.23699445850495,87.42047332087365,89.1978759765625,137522400,0.0,0.0
308,2020-06-26,89.09276182696291,89.31524402754802,86.30807465569694,86.45721435546875,205256800,0.0,0.0
309,2020-06-29,86.36430421747905,88.54511314400939,85.88266859190618,88.44976043701172,130646000,0.0,0.0
310,2020-06-30,88.03414104285055,89.47660827455714,88.01458552894543,89.1881103515625,140223200,0.0,0.0
311,2020-07-01,89.26634136012424,89.81398524591276,88.97051666764973,89.0194091796875,110737200,0.0,0.0
312,2020-07-02,89.93378794174528,90.57433729982043,88.90450841890897,89.0194091796875,114041600,0.0,0.0
313,2020-07-06,90.4594272948202,91.87254994168495,90.4276430590236,91.40069580078125,118655600,0.0,0.0
314,2020-07-07,91.78208761977882,92.56688214873309,91.00462734021337,91.1170883178711,112424400,0.0,0.0
315,2020-07-08,92.10236619538362,93.27100390125995,92.01434773788655,93.23921966552734,117092000,0.0,0.0
316,2020-07-09,94.13891874795068,94.19270573067189,92.58399818379054,93.64017486572266,125642800,0.0,0.0
317,2020-07-10,93.23189169723662,93.86266705835084,92.61579229760085,93.80398559570312,90257200,0.0,0.0
318,2020-07-13,95.11930443202081,97.74996461556708,93.15609078047684,93.3712387084961,191649200,0.0,0.0
319,2020-07-14,92.74779435887712,95.10951954802438,91.80653339905207,94.9163818359375,170989200,0.0,0.0
320,2020-07-15,96.80626137495182,97.058080581933,94.36141180772138,95.56916809082031,153198000,0.0,0.0
321,2020-07-16,94.43230696183197,95.25622000614555,93.78931038343748,94.3931884765625,110577600,0.0,0.0
322,2020-07-17,94.84795094737497,95.00441745476215,93.72575832374822,94.20250701904297,92186800,0.0,0.0
323,2020-07-20,94.29051545430679,96.32707183743236,93.94334353688676,96.18771362304688,90318000,0.0,0.0
324,2020-07-21,96.98473564512216,97.06052538291695,94.60834162697597,94.86016082763672,103433200,0.0,0.0
325,2020-07-22,94.55941832494072,95.81362700581566,94.47140734576404,95.12662506103516,89001600,0.0,0.0
326,2020-07-23,94.85770504701304,94.93594201481545,89.9802351987618,90.79681396484375,197004400,0.0,0.0
327,2020-07-24,88.98029984606579,90.9190636938514,87.17843951124158,90.57189178466797,185438800,0.0,0.0
328,2020-07-27,91.6427203699919,92.81135791075512,91.41779843688896,92.71845245361328,121214000,0.0,0.0
329,2020-07-28,92.28573619761454,92.4642129006314,91.19044091399024,91.1953353881836,103625600,0.0,0.0
330,2020-07-29,91.68183925964048,93.1291931782977,91.64516801615406,92.9433822631836,90329200,0.0,0.0
331,2020-07-30,92.10969701255158,94.173150410463,91.69896412244005,94.06802368164062,158130000,0.0,0.0
332,2020-07-31,100.61533907843494,104.06746540152264,98.60077800355319,103.91588592529297,374336800,0.0,0.0
333,2020-08-03,105.81308342929988,109.17475149350705,105.51237171574385,106.53431701660156,308151200,0.0,0.0
334,2020-08-04,106.7250115651553,108.34594792639938,105.99644375110007,107.24576568603516,173071600,0.0,0.0
335,2020-08-05,106.96461980664243,107.95722817119966,106.49520538928711,107.63450622558594,121776800,0.0,0.0
336,2020-08-06,107.9694362692687,111.88852949587516,107.3753396653028,111.38977813720703,202428800,0.0,0.0
337,2020-08-07,110.90728916029269,111.36775080462891,108.053905429684,108.85726165771484,198045600,0.205,0.0
338,2020-08-10,110.31455386220223,111.46570785152649,107.76732761351809,110.43946838378906,212403600,0.0,0.0
339,2020-08-11,109.69736791258413,110.19946281007891,106.8929645277826,107.15503692626953,187902400,0.0,0.0
340,2020-08-12,108.25473161681546,110.97586063047166,108.05879400343503,110.71623992919922,165598000,0.0,0.0
341,2020-08-13,112.10741438802722,113.68718846251174,111.61511123955665,112.67564392089844,210082000,0.0,0.0
342,2020-08-14,112.49929944408345,112.6658471633917,110.75052596772424,112.57522583007812,165565200,0.0,0.0
343,2020-08-17,113.70677298374486,113.73126705226277,111.64939829542521,112.28130340576172,119561600,0.0,0.0
344,2020-08-18,112.0314717568994,113.64553131549148,111.6934730755951,113.21691131591797,105633600,0.0,0.0
345,2020-08-19,113.62841337857495,114.78446333938929,113.26347636446833,113.35899353027344,145538000,0.0,0.0
346,2020-08-20,113.40063027409506,115.98949742867002,113.38348367649202,115.87438201904297,126907200,0.0,0.0
347,2020-08-21,116.84183353367763,122.3330724892963,116.8295902352095,121.84567260742188,338054800,0.0,0.0
348,2020-08-24,126.08533947475733,126.17107246895495,121.4219579101651,123.30298614501953,345937600,0.0,0.0
349,2020-08-25,122.16652818038963,122.63923312751076,120.55491241130302,122.29143524169922,211495600,0.0,0.0
350,2020-08-26,123.61892070309034,124.41492936395845,122.54369310878445,123.9544677734375,163022400,0.0,0.0
351,2020-08-27,124.56189557225633,124.89744266757063,121.3190734267736,122.4726791381836,155552400,0.0,0.0
352,2020-08-28,123.45483619841934,123.87610883824767,122.04896461558666,122.27429962158203,187630000,0.0,0.0
353,2020-08-31,124.990517461524,128.3411001133412,123.44258484183963,126.4208755493164,225702700,0.0,4.0
354,2020-09-01,130.06538158297028,132.06398433083436,127.8806477984579,131.45655822753906,151948100,0.0,0.0
355,2020-09-02,134.79733529321925,135.17941887407412,124.42228387155211,128.73297119140625,200119000,0.0,0.0
356,2020-09-03,124.33412992457303,126.22494982197806,118.0542291669967,118.426513671875,257599600,0.0,0.0
357,2020-09-04,117.63293252898002,121.1892515352014,108.6392591779397,118.50486755371094,332607200,0.0,0.0
358,2020-09-08,111.63717513030763,116.5748800880287,110.39295537204555,110.53011322021484,231366600,0.0,0.0
359,2020-09-09,114.87997143482694,116.72181031283834,112.92056551052274,114.93875122070312,176940500,0.0,0.0
360,2020-09-10,117.91704722291571,118.05420503744412,110.21658146649348,111.18648529052734,182274400,0.0,0.0
361,2020-09-11,112.24457443243644,112.89118201186076,107.76733194078719,109.72673797607422,180860300,0.0,0.0
362,2020-09-14,112.39153010250917,113.57696984343879,110.51050212390385,113.01853942871094,140150100,0.0,0.0
363,2020-09-15,115.92826532812467,116.41811686000261,111.30406567127027,113.19489288330078,184642000,0.0,0.0
364,2020-09-16,112.89118075962331,113.64554878604307,109.76592577615408,109.85409545898438,154679000,0.0,0.0
365,2020-09-17,107.49300705577734,109.92266614502964,106.50350500010578,108.10041809082031,178011000,0.0,0.0
366,2020-09-18,108.15921071142269,108.62946395705612,103.93668577617008,104.67146301269531,287104900,0.0,0.0
367,2020-09-21,102.41815510053468,107.95347868507632,101.0073803530936,107.84571075439453,195713800,0.0,0.0
368,2020-09-22,110.39293266683022,110.56927950314066,106.94438144786426,109.54058837890625,183055400,0.0,0.0
369,2020-09-23,109.35445686614405,109.83450926660619,104.60289110555571,104.94579315185547,150718700,0.0,0.0
370,2020-09-24,103.03537064773909,108.01226406474846,102.86882291880806,106.02346801757812,167743300,0.0,0.0
371,2020-09-25,106.22919775978211,110.15780892595252,105.48462137870439,110.00105285644531,149981400,0.0,0.0
372,2020-09-28,112.67563608554063,112.97934160202382,110.49089526258373,112.62664794921875,137672400,0.0,0.0
373,2020-09-29,112.22498485086174,112.96955377049646,111.26487259459255,111.7743148803711,99382200,0.0,0.0
374,2020-09-30,111.48039969010254,114.87997012596446,111.31385198232391,113.45939636230469,142675200,0.0,0.0
375,2020-10-01,115.25225591091497,115.33063394180492,113.47899594063708,114.41950988769531,116120400,0.0,0.0
376,2020-10-02,110.5986697447459,113.02833644438546,109.94227053651309,110.72602844238281,144712000,0.0,0.0
377,2020-10-05,111.59797915642834,114.2823634480542,111.24528545685224,114.13540649414062,106243800,0.0,0.0
378,2020-10-06,113.35164422041142,113.76312519776377,109.97167155875617,110.86320495605469,161498200,0.0,0.0
379,2020-10-07,112.29353926253647,113.20466317878974,111.81347950187555,112.74420166015625,96849000,0.0,0.0
380,2020-10-08,113.89047032758153,114.0374272680736,112.26415980867276,112.6364517211914,83477200,0.0,0.0
381,2020-10-09,112.94017036728458,114.62526086828339,112.58747665895733,114.59587097167969,100506900,0.0,0.0
382,2020-10-12,117.62313854397564,122.63922054175215,116.85897140798521,121.87505340576172,240226800,0.0,0.0
383,2020-10-13,122.7274042057369,122.84497126872274,117.22147756037593,118.64204406738281,262330500,0.0,0.0
384,2020-10-14,118.54407100555656,120.53286703393807,117.19208346508836,118.73021697998047,150712000,0.0,0.0
385,2020-10-15,116.3103268379038,118.73998578888747,115.75189649658951,118.25993347167969,112559200,0.0,0.0
386,2020-10-16,118.81837892498099,119.08290292134917,116.39851131333349,116.604248046875,115393800,0.0,0.0
387,2020-10-19,117.5251830890103,117.97584561848696,113.31246423979381,113.62596893310547,120639300,0.0,0.0
388,2020-10-20,113.84148481415758,116.56506541372738,113.28305440704398,115.1249008178711,124423700,0.0,0.0
389,2020-10-21,114.30194919898575,116.30054425060166,114.08641333932019,114.49789428710938,89946000,0.0,0.0
390,2020-10-22,115.06611931817726,115.64414799984466,112.26416801948292,113.40062713623047,101988000,0.0,0.0
391,2020-10-23,114.02763760307272,114.18439367914324,111.96046356577455,112.70503997802734,82572600,0.0,0.0
392,2020-10-26,111.69593651628738,114.1843829306033,110.58886738823927,112.71482849121094,111850700,0.0,0.0
393,2020-10-27,113.14589699562532,114.89956625665722,112.21518213857978,114.23336791992188,92276800,0.0,0.0
394,2020-10-28,112.71484068747921,113.08712516157364,108.84500909362134,108.94297790527344,143937800,0.0,0.0
395,2020-10-29,110.08921156257897,114.55665415119402,109.92265639800797,112.97933197021484,146129200,0.0,0.0
396,2020-10-30,108.8058104834756,109.71693455315824,105.53360612056537,106.65046691894531,190272600,0.0,0.0
397,2020-11-02,106.8953969193142,108.4335303589864,105.14172761970026,106.56229400634766,122866900,0.0,0.0
398,2020-11-03,107.43422768030693,109.22707837471859,106.52310364973631,108.19839477539062,107624400,0.0,0.0
399,2020-11-04,111.82329480410354,113.2438611005411,110.06962561585242,112.61685180664062,138235500,0.0,0.0
400,2020-11-05,115.55597074027364,117.19208050001978,114.49789713624065,116.61405181884766,126387100,0.0,0.0
401,2020-11-06,116.11843397316399,116.98205722562457,113.96918063856798,116.48155212402344,114457900,0.205,0.0
402,2020-11-09,118.25788662097906,119.72016046694718,113.89068965360207,114.1556625366211,154515300,0.0,0.0
403,2020-11-10,113.39999618595222,115.40203188268178,112.00641204174723,113.81217956542969,138023400,0.0,0.0
404,2020-11-11,115.00947038154153,117.404064674715,114.27342548872498,117.26667022705078,112295000,0.0,0.0
405,2020-11-12,117.39427244094375,118.28733647481626,116.36380645288473,116.99189758300781,103162300,0.0,0.0
406,2020-11-13,117.21760566452822,117.44332190652533,115.67681864711656,117.04095458984375,81581900,0.0,0.0
407,2020-11-16,116.70728746715729,118.73877126433636,115.95161793339703,118.06161499023438,91183000,0.0,0.0
408,2020-11-17,117.3255598308646,118.42471542080607,116.74653395050396,117.16853332519531,74271000,0.0,0.0
409,2020-11-18,116.40305694236176,117.59054190657467,115.80440644563939,115.83384704589844,76322100,0.0,0.0
410,2020-11-19,115.40202164309571,116.84467083069754,114.63653615271986,116.43248748779297,74113000,0.0,0.0
411,2020-11-20,116.43249143155806,116.56006985513007,115.10761207738273,115.15667724609375,73604300,0.0,0.0
412,2020-11-23,114.99966213068485,115.4314775596541,111.63348296038204,111.73162078857422,127959300,0.0,0.0
413,2020-11-24,111.79050378336267,113.69440151314599,110.49505756241564,113.02705383300781,113874200,0.0,0.0
414,2020-11-25,113.39999104425077,114.57765992862836,113.02705682383014,113.87105560302734,76499200,0.0,0.0
415,2020-11-27,114.40101446693797,115.3038944884753,114.05752831607447,114.42063903808594,46691300,0.0,0.0
416,2020-11-30,114.79356962817768,118.71914262741467,114.63654311423878,116.83486938476562,169410200,0.0,0.0
417,2020-12-01,118.758410386088,121.17263710839079,117.77701704430132,120.43659210205078,127728200,0.0,0.0
418,2020-12-02,119.74960450828839,121.07449142377214,118.6406327994292,120.78988647460938,89004200,0.0,0.0
419,2020-12-03,121.22169110378762,121.47685544560292,119.93606834058882,120.6524887084961,78967600,0.0,0.0
420,2020-12-04,120.31881268303898,120.57397702819114,119.25890616080981,119.97532653808594,78260400,0.0,0.0
421,2020-12-07,120.03421703650419,122.25216808170221,119.97533583207564,121.44742584228516,86712000,0.0,0.0
422,2020-12-08,122.05588817420211,122.65453868991347,120.79969845295685,122.0656967163086,82225500,0.0,0.0
423,2020-12-09,122.21290003687201,123.60647665274769,118.74858306768071,119.51406860351562,115089200,0.0,0.0
424,2020-12-10,118.25788406378307,121.56518194013103,117.91439793120952,120.9468994140625,81312200,0.0,0.0
425,2020-12-11,120.15197167677233,120.4758332348817,118.30695512705387,120.1323471069336,86939800,0.0,0.0
426,2020-12-14,120.31881076778262,121.05485570415254,119.27853632035942,119.51406860351562,79184500,0.0,0.0
427,2020-12-15,122.02643161431494,125.52019663291884,121.82033993283511,125.50056457519531,157243700,0.0,0.0
428,2020-12-16,125.03931819484364,125.98144733357422,124.20512793826917,125.43186950683594,98208600,0.0,0.0
429,2020-12-17,126.50159641413372,127.16895167690048,125.65759753688032,126.3053207397461,94359800,0.0,0.0
430,2020-12-18,126.56048359414483,126.69787805393348,123.7733227939256,124.30327606201172,192541500,0.0,0.0
431,2020-12-21,122.69379110705252,125.92257606874297,121.15300387487191,125.84406280517578,121251600,0.0,0.0
432,2020-12-22,129.16116708871454,131.90907120192642,127.23762971700442,129.4261474609375,168904800,0.0,0.0
433,2020-12-23,129.70093858624165,129.96590398810972,128.346611077202,128.5232696533203,88223700,0.0,0.0
434,2020-12-24,128.8765657245934,130.97674663084098,128.66065801671888,129.51446533203125,54930100,0.0,0.0
435,2020-12-28,131.49687835620674,134.78453654371154,131.0257988451155,134.14663696289062,124486200,0.0,0.0
436,2020-12-29,135.48134250332632,136.20756393162205,131.84036692071345,132.36050415039062,121047300,0.0,0.0
437,2020-12-30,133.0573105423523,133.45968540483952,130.91786527891023,131.23191833496094,96452100,0.0,0.0
438,2020-12-31,131.58522073743225,132.23294393537495,129.26913185756425,130.22108459472656,99116600,0.0,0.0
439,2021-01-04,131.035640493058,131.12396229803235,124.40141954255657,127.00211334228516,143301900,0.0,0.0
440,2021-01-05,126.49177772378678,129.28875452776282,126.0403302315261,128.57232666015625,97664900,0.0,0.0
441,2021-01-06,125.34353251451523,128.6115734540305,124.02846181894934,124.24436950683594,155088000,0.0,0.0
442,2021-01-07,125.97164434192979,129.18080461965124,125.4809476928844,128.4840087890625,109578200,0.0,0.0
443,2021-01-08,129.96589102548347,130.16218164045338,127.8068290346575,129.5929718017578,105158200,0.0,0.0
444,2021-01-11,126.78621547448277,127.74797681148866,126.10905163393149,126.58011627197266,100384500,0.0,0.0
445,2021-01-12,126.10902905057755,127.27688938095544,124.49954476519153,126.40345001220703,91951100,0.0,0.0
446,2021-01-13,126.36418695349148,129.00413713920824,126.09922156319543,128.45455932617188,88636800,0.0,0.0
447,2021-01-14,128.36623856623982,128.56251421892782,126.36418797415392,126.51140594482422,90221800,0.0,0.0
448,2021-01-15,126.38381437900888,127.79702297494858,124.63693569093667,124.77433013916016,111598500,0.0,0.0
449,2021-01-19,125.40243490829381,126.31513846591857,124.57806812873643,125.45150756835938,90757300,0.0,0.0
450,2021-01-20,126.2660734231264,130.02481179282753,126.15811955441896,129.5733642578125,104319500,0.0,0.0
451,2021-01-21,131.3104334206022,137.07120760172492,131.10433422785053,134.32330322265625,120150900,0.0,0.0
452,2021-01-22,133.74428035194398,137.24786168967248,132.50773016061999,136.4823760986328,114459400,0.0,0.0
453,2021-01-25,140.4079296320351,142.39033307629012,133.99941838146938,140.26071166992188,157611700,0.0,0.0
454,2021-01-26,140.92807702368188,141.6150493053342,138.73955928909098,140.4962615966797,98390600,0.0,0.0
455,2021-01-27,140.76120603404055,141.61502821934465,137.7974096352293,139.4167022705078,140843800,0.0,0.0
456,2021-01-28,136.92397773356186,139.34802003422698,134.15644183730598,134.5391845703125,142621100,0.0,0.0
457,2021-01-29,133.302640842346,134.19571225293365,127.7872158217825,129.50465393066406,177523800,0.0,0.0
458,2021-02-01,131.2613611945582,132.86103715472078,128.4938247462922,131.64410400390625,106239800,0.0,0.0
459,2021-02-02,133.2045388849375,133.77374892612212,132.10538292947857,132.4783172607422,83305400,0.0,0.0
460,2021-02-03,133.23395834430193,133.2437818619086,131.12396859153804,131.4478302001953,89880900,0.0,0.0
461,2021-02-04,133.76390311437711,134.84342670561895,132.08571406612154,134.8336181640625,84183100,0.0,0.0
462,2021-02-05,134.99579220312862,135.06458458682528,133.5313257815902,134.4158935546875,75693800,0.205,0.0
463,2021-02-08,133.69840264689262,134.6124699586385,132.60742778934036,134.56332397460938,71297200,0.0,0.0
464,2021-02-09,134.27828646773915,135.51669927924317,133.52149530209638,133.67874145507812,76774200,0.0,0.0
465,2021-02-10,134.14071062979036,134.6419787608771,132.0963603040038,133.06939697265625,73046600,0.0,0.0
466,2021-02-11,133.57063398267172,134.052240659025,131.4771529139821,132.8138427734375,64280000,0.0,0.0
467,2021-02-12,132.04719189236937,133.20695900968846,131.39850096374317,133.04969787597656,60145100,0.0,0.0
468,2021-02-16,133.1676696014032,133.67874586062226,130.51393634486544,130.90708923339844,80576300,0.0,0.0
469,2021-02-17,129.00035773721154,129.95373300941142,127.25086837110796,128.59738159179688,97918500,0.0,0.0
470,2021-02-18,126.9854872586764,127.77177812350196,125.22617475868931,127.48675537109375,96856700,0.0,0.0
471,2021-02-19,128.00766551584496,128.46961082077632,126.59234500688501,127.64399719238281,87668800,0.0,0.0
472,2021-02-22,125.81586703497062,127.49656375064257,123.44717901514055,123.84032440185547,103916400,0.0,0.0
473,2021-02-23,121.63872430394134,124.53815755612979,116.3607647667083,123.70272827148438,158273000,0.0,0.0
474,2021-02-24,122.79850842349518,123.40787671333638,120.13495920867626,123.20147705078125,111039900,0.0,0.0
475,2021-02-25,122.5429535976955,124.29244274817215,118.47391484361782,118.91619873046875,148199500,0.0,0.0
476,2021-02-26,120.48877740451236,122.7100426175029,119.12260290369794,119.18157958984375,164560400,0.0,0.0
477,2021-03-01,121.62889325838907,125.73724728617297,120.685348804462,125.59964752197266,116307900,0.0,0.0
478,2021-03-02,126.2090276594327,126.5137117909733,122.86730291537849,122.97541809082031,102260900,0.0,0.0
479,2021-03-03,122.67072164349673,123.55529690845484,119.75162701844734,119.96785736083984,112966300,0.0,0.0
480,2021-03-04,119.66316585966219,121.4814547651971,116.58681776540313,118.07093048095703,178155000,0.0,0.0
481,2021-03-05,118.90637584960962,119.84992030973667,115.55482050290459,119.33882904052734,153766600,0.0,0.0
482,2021-03-08,118.85723124871882,118.92603113207338,114.21813197502655,114.36556243896484,154376600,0.0,0.0
483,2021-03-09,116.98980695455535,119.96787110559131,116.75392268974943,119.01449584960938,129525800,0.0,0.0
484,2021-03-10,119.60422005757019,120.0759885962463,117.40260854832923,117.92353057861328,111943300,0.0,0.0
485,2021-03-11,120.43962829561715,121.09814249362294,119.18156908192717,119.86956787109375,103026500,0.0,0.0
486,2021-03-12,118.33631406447992,119.09311276404569,117.11757008784653,118.95551300048828,88105100,0.0,0.0
487,2021-03-15,119.32901166112248,121.8746149383166,118.35597506220161,121.86478424072266,92403800,0.0,0.0
488,2021-03-16,123.5454631552205,125.03941412099836,122.58226483391263,123.41769409179688,115227900,0.0,0.0
489,2021-03-17,121.92376010866542,123.70273393133577,120.24306326677367,122.62158966064453,111932600,0.0,0.0
490,2021-03-18,120.77380743016367,121.06866836450058,118.2576887853556,118.4640884399414,121229700,0.0,0.0
491,2021-03-19,117.84488819981247,119.34866245166829,117.62865785012406,117.93334197998047,185549500,0.0,0.0
492,2021-03-22,118.26750671991516,121.74683087594278,118.19870684247779,121.27505493164062,111912300,0.0,0.0
493,2021-03-23,121.21608098573651,122.11047935726468,120.04647561665264,120.43962097167969,95467100,0.0,0.0
494,2021-03-24,120.71484206147369,120.79347264626763,118.01197757284072,118.03163146972656,88530500,0.0,0.0
495,2021-03-25,117.49105777125042,119.57472318254561,116.96031259577076,118.52305603027344,98844700,0.0,0.0
496,2021-03-26,118.28717860906288,119.39781501202965,116.88168875734746,119.13243865966797,94071200,0.0,0.0
497,2021-03-29,119.56489470454211,120.47895460728597,118.66066549929285,119.3093490600586,80819200,0.0,0.0
498,2021-03-30,118.05129407240541,118.33632432122913,116.82271929228182,117.84489440917969,85671900,0.0,0.0
499,2021-03-31,119.56489031449557,121.40283325136929,119.07346043856145,120.05632019042969,118323800,0.0,0.0
500,2021-04-01,121.54043754069248,122.0515212997604,120.39048596019659,120.8917465209961,75089100,0.0,0.0
501,2021-04-05,121.74683847269918,123.99758817305577,120.96054768267405,123.7420425415039,88651200,0.0,0.0
502,2021-04-06,124.3317526262654,124.95095154063053,123.49632337711815,124.04672241210938,80171300,0.0,0.0
503,2021-04-07,123.67325179285491,125.72742519809044,122.99507612384161,125.70777130126953,83466700,0.0,0.0
504,2021-04-08,126.73975927315924,128.15507968491423,126.31713678764176,128.12559509277344,88844600,0.0,0.0
505,2021-04-09,127.57520384182698,130.75965996569238,127.25085831120175,130.72035217285156,106686700,0.0,0.0
506,2021-04-12,130.24855280871324,130.57289826248132,128.39094884422096,128.99049377441406,91420000,0.0,0.0
507,2021-04-13,130.16994274464935,132.35189250654116,129.66867469295184,132.12582397460938,91266500,0.0,0.0
508,2021-04-14,132.6271087561986,132.68607794683706,129.40332969178885,129.76698303222656,87222800,0.0,0.0
509,2021-04-15,131.5263036580057,132.68607100589568,131.34938109809443,132.19464111328125,89347100,0.0,0.0
510,2021-04-16,131.998058129444,132.36171141221647,130.99553705580936,131.86045837402344,84922400,0.0,0.0
511,2021-04-19,131.22157307546084,133.14798439157357,131.05448875168904,132.52877807617188,94264200,0.0,0.0
512,2021-04-20,132.7057418753022,133.20699500254563,129.55075514067855,130.82847595214844,94812300,0.0,0.0
513,2021-04-21,130.09133234585215,131.45750695846502,129.04950328839573,131.2117919921875,68847100,0.0,0.0
514,2021-04-22,130.75964925619527,131.8506241344905,129.15759812657637,129.6785125732422,84566500,0.0,0.0
515,2021-04-23,129.89471999626574,132.80397582703677,129.89471999626574,132.0177001953125,78657500,0.0,0.0
516,2021-04-26,132.51897331969303,132.74502684834005,131.27073731870988,132.41085815429688,66905100,0.0,0.0
517,2021-04-27,132.69588556201697,133.08903844885185,131.81131781182455,132.08651733398438,66015800,0.0,0.0
518,2021-04-28,132.00787333897753,132.70571026889866,130.79896020399198,131.29039001464844,107760100,0.0,0.0
519,2021-04-29,134.13087964788295,134.72060153356313,130.17977900722704,131.19212341308594,151101000,0.0,0.0
520,2021-04-30,129.5212639308941,131.2707531843892,128.8234418676547,129.20675659179688,109839500,0.0,0.0
521,2021-05-03,129.77680434176432,131.7720235785664,129.57041217753525,130.2682342529297,75135100,0.0,0.0
522,2021-05-04,128.9413783419335,129.23623927859455,124.52833248266533,125.65862274169922,137564700,0.0,0.0
523,2021-05-05,126.98547940100876,128.21405411463547,125.77656608203003,125.90434265136719,84000900,0.0,0.0
524,2021-05-06,125.69792368857526,127.52604329054937,124.95094823327015,127.51622009277344,78128300,0.0,0.0
525,2021-05-07,128.82563940817516,129.22928492398734,127.47682431877126,128.19554138183594,78973300,0.22,0.0
